n,annee,mois,rubrique
12628,1946,6,inclassable
131187,1946,6,international
82806,1946,6,politique
4676,1946,6,science/technologie
19437,1946,6,"société"
12618,1946,6,sport
23318,1946,6,"économie"
54047,1946,7,culture
17768,1946,7,inclassable
164965,1946,7,international
113263,1946,7,politique
7791,1946,7,science/technologie
28491,1946,7,"société"
18234,1946,7,sport
44325,1946,7,"économie"
47302,1946,8,culture
23968,1946,8,inclassable
216164,1946,8,international
116292,1946,8,politique
6706,1946,8,science/technologie
35741,1946,8,"société"
14897,1946,8,sport
32156,1946,8,"économie"
38497,1946,9,culture
36871,1946,9,inclassable
159189,1946,9,international
123840,1946,9,politique
1390,1946,9,science/technologie
16375,1946,9,"société"
11209,1946,9,sport
24257,1946,9,"économie"
51928,1946,10,culture
12849,1946,10,inclassable
165207,1946,10,international
120124,1946,10,politique
6897,1946,10,science/technologie
22633,1946,10,"société"
11736,1946,10,sport
28304,1946,10,"économie"
46155,1946,11,culture
18139,1946,11,inclassable
147675,1946,11,international
101340,1946,11,politique
6274,1946,11,science/technologie
25236,1946,11,"société"
9241,1946,11,sport
30314,1946,11,"économie"
50683,1946,12,culture
13269,1946,12,inclassable
151365,1946,12,international
93631,1946,12,politique
5811,1946,12,science/technologie
24395,1946,12,"société"
10890,1946,12,sport
33418,1946,12,"économie"
40080,1947,1,culture
9061,1947,1,inclassable
119177,1947,1,international
99432,1947,1,politique
2992,1947,1,science/technologie
17418,1947,1,"société"
8685,1947,1,sport
39455,1947,1,"économie"
19430,1947,2,culture
6866,1947,2,inclassable
72415,1947,2,international
46027,1947,2,politique
5047,1947,2,science/technologie
9974,1947,2,"société"
6525,1947,2,sport
14236,1947,2,"économie"
19511,1947,3,culture
5679,1947,3,inclassable
64074,1947,3,international
60869,1947,3,politique
3276,1947,3,science/technologie
8491,1947,3,"société"
4907,1947,3,sport
11793,1947,3,"économie"
52637,1947,4,culture
23366,1947,4,inclassable
161422,1947,4,international
95158,1947,4,politique
4782,1947,4,science/technologie
26101,1947,4,"société"
12723,1947,4,sport
23587,1947,4,"économie"
51442,1947,5,culture
16541,1947,5,inclassable
132929,1947,5,international
101281,1947,5,politique
1767,1947,5,science/technologie
42023,1947,5,"société"
14536,1947,5,sport
26972,1947,5,"économie"
46746,1947,6,culture
6809,1947,6,inclassable
111201,1947,6,international
111497,1947,6,politique
6081,1947,6,science/technologie
40405,1947,6,"société"
13333,1947,6,sport
34322,1947,6,"économie"
47969,1947,7,culture
14986,1947,7,inclassable
156255,1947,7,international
117122,1947,7,politique
6462,1947,7,science/technologie
24957,1947,7,"société"
15834,1947,7,sport
25101,1947,7,"économie"
38086,1947,8,culture
16223,1947,8,inclassable
173718,1947,8,international
93117,1947,8,politique
3347,1947,8,science/technologie
30815,1947,8,"société"
10123,1947,8,sport
24893,1947,8,"économie"
49674,1947,9,culture
14292,1947,9,inclassable
148931,1947,9,international
75873,1947,9,politique
5612,1947,9,science/technologie
48161,1947,9,"société"
13821,1947,9,sport
27140,1947,9,"économie"
54373,1947,10,culture
13916,1947,10,inclassable
123763,1947,10,international
108304,1947,10,politique
2242,1947,10,science/technologie
41084,1947,10,"société"
8127,1947,10,sport
30247,1947,10,"économie"
42178,1947,11,culture
5396,1947,11,inclassable
117496,1947,11,international
100939,1947,11,politique
4421,1947,11,science/technologie
47552,1947,11,"société"
9359,1947,11,sport
26195,1947,11,"économie"
28828,1947,12,culture
8187,1947,12,inclassable
82642,1947,12,international
70550,1947,12,politique
951,1947,12,science/technologie
26725,1947,12,"société"
5926,1947,12,sport
20930,1947,12,"économie"
46857,1948,1,culture
12722,1948,1,inclassable
144798,1948,1,international
90340,1948,1,politique
4522,1948,1,science/technologie
24624,1948,1,"société"
13813,1948,1,sport
49609,1948,1,"économie"
45314,1948,2,culture
11826,1948,2,inclassable
138615,1948,2,international
72618,1948,2,politique
3943,1948,2,science/technologie
24393,1948,2,"société"
14584,1948,2,sport
43298,1948,2,"économie"
61151,1948,3,culture
15963,1948,3,inclassable
174173,1948,3,international
72565,1948,3,politique
2670,1948,3,science/technologie
33972,1948,3,"société"
13783,1948,3,sport
27649,1948,3,"économie"
58500,1948,4,culture
12170,1948,4,inclassable
158437,1948,4,international
71633,1948,4,politique
3285,1948,4,science/technologie
31445,1948,4,"société"
11253,1948,4,sport
25370,1948,4,"économie"
64103,1948,5,culture
16219,1948,5,inclassable
148282,1948,5,international
74216,1948,5,politique
4098,1948,5,science/technologie
23860,1948,5,"société"
16868,1948,5,sport
22256,1948,5,"économie"
62615,1948,6,culture
12170,1948,6,inclassable
136893,1948,6,international
107140,1948,6,politique
3628,1948,6,science/technologie
26526,1948,6,"société"
14631,1948,6,sport
30718,1948,6,"économie"
61163,1948,7,culture
20390,1948,7,inclassable
149675,1948,7,international
107129,1948,7,politique
5807,1948,7,science/technologie
24413,1948,7,"société"
22200,1948,7,sport
24895,1948,7,"économie"
60815,1948,8,culture
17937,1948,8,inclassable
159172,1948,8,international
95494,1948,8,politique
10236,1948,8,science/technologie
31595,1948,8,"société"
23669,1948,8,sport
32071,1948,8,"économie"
39279,1948,9,culture
16793,1948,9,inclassable
147757,1948,9,international
96671,1948,9,politique
2355,1948,9,science/technologie
33479,1948,9,"société"
15613,1948,9,sport
36695,1948,9,"économie"
61963,1948,10,culture
11222,1948,10,inclassable
151132,1948,10,international
71639,1948,10,politique
8300,1948,10,science/technologie
57126,1948,10,"société"
10400,1948,10,sport
28715,1948,10,"économie"
55407,1948,11,culture
12916,1948,11,inclassable
146150,1948,11,international
92684,1948,11,politique
4342,1948,11,science/technologie
36220,1948,11,"société"
11407,1948,11,sport
21350,1948,11,"économie"
67704,1948,12,culture
15982,1948,12,inclassable
184386,1948,12,international
104689,1948,12,politique
10573,1948,12,science/technologie
31580,1948,12,"société"
10490,1948,12,sport
43742,1948,12,"économie"
56318,1949,1,culture
11019,1949,1,inclassable
161464,1949,1,international
87933,1949,1,politique
6522,1949,1,science/technologie
30728,1949,1,"société"
13737,1949,1,sport
40785,1949,1,"économie"
49139,1949,2,culture
9304,1949,2,inclassable
141425,1949,2,international
108689,1949,2,politique
4547,1949,2,science/technologie
26685,1949,2,"société"
10632,1949,2,sport
27215,1949,2,"économie"
72623,1949,3,culture
17853,1949,3,inclassable
168486,1949,3,international
101408,1949,3,politique
6456,1949,3,science/technologie
22675,1949,3,"société"
15467,1949,3,sport
21997,1949,3,"économie"
64923,1949,4,culture
11441,1949,4,inclassable
182554,1949,4,international
65852,1949,4,politique
9385,1949,4,science/technologie
34185,1949,4,"société"
17946,1949,4,sport
39659,1949,4,"économie"
85690,1949,5,culture
18679,1949,5,inclassable
177034,1949,5,international
75127,1949,5,politique
14144,1949,5,science/technologie
35868,1949,5,"société"
23081,1949,5,sport
37495,1949,5,"économie"
72479,1949,6,culture
16774,1949,6,inclassable
156807,1949,6,international
94448,1949,6,politique
6952,1949,6,science/technologie
28084,1949,6,"société"
24783,1949,6,sport
37092,1949,6,"économie"
67719,1949,7,culture
14114,1949,7,inclassable
180432,1949,7,international
93593,1949,7,politique
3715,1949,7,science/technologie
32032,1949,7,"société"
27207,1949,7,sport
32503,1949,7,"économie"
65509,1949,8,culture
13895,1949,8,inclassable
204738,1949,8,international
49733,1949,8,politique
6950,1949,8,science/technologie
52951,1949,8,"société"
25936,1949,8,sport
23664,1949,8,"économie"
69964,1949,9,culture
14520,1949,9,inclassable
186626,1949,9,international
48357,1949,9,politique
11591,1949,9,science/technologie
39717,1949,9,"société"
20255,1949,9,sport
40680,1949,9,"économie"
82595,1949,10,culture
16508,1949,10,inclassable
198486,1949,10,international
105651,1949,10,politique
9955,1949,10,science/technologie
39664,1949,10,"société"
20815,1949,10,sport
28619,1949,10,"économie"
76122,1949,11,culture
12729,1949,11,inclassable
205005,1949,11,international
80358,1949,11,politique
8270,1949,11,science/technologie
34339,1949,11,"société"
20521,1949,11,sport
29211,1949,11,"économie"
100280,1949,12,culture
28398,1949,12,inclassable
216753,1949,12,international
103189,1949,12,politique
7913,1949,12,science/technologie
38281,1949,12,"société"
17451,1949,12,sport
40068,1949,12,"économie"
85133,1950,1,culture
20090,1950,1,inclassable
209215,1950,1,international
109497,1950,1,politique
12009,1950,1,science/technologie
33198,1950,1,"société"
23058,1950,1,sport
31105,1950,1,"économie"
54811,1950,2,culture
18626,1950,2,inclassable
164574,1950,2,international
124782,1950,2,politique
8738,1950,2,science/technologie
35148,1950,2,"société"
13952,1950,2,sport
21715,1950,2,"économie"
84549,1950,3,culture
17351,1950,3,inclassable
196816,1950,3,international
108970,1950,3,politique
6931,1950,3,science/technologie
43067,1950,3,"société"
17897,1950,3,sport
34018,1950,3,"économie"
97367,1950,4,culture
24261,1950,4,inclassable
181848,1950,4,international
80297,1950,4,politique
16926,1950,4,science/technologie
42667,1950,4,"société"
22270,1950,4,sport
26529,1950,4,"économie"
104643,1950,5,culture
17346,1950,5,inclassable
188635,1950,5,international
103091,1950,5,politique
4394,1950,5,science/technologie
35166,1950,5,"société"
21269,1950,5,sport
33930,1950,5,"économie"
105420,1950,6,culture
15851,1950,6,inclassable
191225,1950,6,international
103986,1950,6,politique
10026,1950,6,science/technologie
30808,1950,6,"société"
20865,1950,6,sport
41309,1950,6,"économie"
90329,1950,7,culture
32691,1950,7,inclassable
239555,1950,7,international
88470,1950,7,politique
6465,1950,7,science/technologie
31708,1950,7,"société"
28509,1950,7,sport
37794,1950,7,"économie"
71969,1950,8,culture
26787,1950,8,inclassable
227279,1950,8,international
50507,1950,8,politique
6421,1950,8,science/technologie
33092,1950,8,"société"
24530,1950,8,sport
31820,1950,8,"économie"
76106,1950,9,culture
36220,1950,9,inclassable
212615,1950,9,international
51779,1950,9,politique
14419,1950,9,science/technologie
25958,1950,9,"société"
17850,1950,9,sport
39492,1950,9,"économie"
102700,1950,10,culture
22656,1950,10,inclassable
245127,1950,10,international
77996,1950,10,politique
11338,1950,10,science/technologie
33002,1950,10,"société"
19094,1950,10,sport
36657,1950,10,"économie"
92643,1950,11,culture
29303,1950,11,inclassable
228894,1950,11,international
85783,1950,11,politique
7992,1950,11,science/technologie
37393,1950,11,"société"
17025,1950,11,sport
35447,1950,11,"économie"
117361,1950,12,culture
15239,1950,12,inclassable
238478,1950,12,international
92932,1950,12,politique
6839,1950,12,science/technologie
39554,1950,12,"société"
18454,1950,12,sport
42219,1950,12,"économie"
83033,1951,1,culture
26463,1951,1,inclassable
239640,1951,1,international
95932,1951,1,politique
13366,1951,1,science/technologie
32478,1951,1,"société"
29105,1951,1,sport
34563,1951,1,"économie"
80157,1951,2,culture
19620,1951,2,inclassable
198545,1951,2,international
77382,1951,2,politique
4446,1951,2,science/technologie
30782,1951,2,"société"
20649,1951,2,sport
45681,1951,2,"économie"
109135,1951,3,culture
19473,1951,3,inclassable
209369,1951,3,international
95671,1951,3,politique
7917,1951,3,science/technologie
53220,1951,3,"société"
24156,1951,3,sport
37677,1951,3,"économie"
78517,1951,4,culture
17046,1951,4,inclassable
205743,1951,4,international
94634,1951,4,politique
4319,1951,4,science/technologie
36752,1951,4,"société"
17030,1951,4,sport
34777,1951,4,"économie"
92457,1951,5,culture
21724,1951,5,inclassable
216754,1951,5,international
106935,1951,5,politique
5334,1951,5,science/technologie
45054,1951,5,"société"
28848,1951,5,sport
29894,1951,5,"économie"
88710,1951,6,culture
17657,1951,6,inclassable
207839,1951,6,international
86370,1951,6,politique
8675,1951,6,science/technologie
37772,1951,6,"société"
24601,1951,6,sport
35605,1951,6,"économie"
81064,1951,7,culture
15912,1951,7,inclassable
218903,1951,7,international
104636,1951,7,politique
6378,1951,7,science/technologie
39836,1951,7,"société"
25904,1951,7,sport
47216,1951,7,"économie"
72407,1951,8,culture
17385,1951,8,inclassable
190733,1951,8,international
69771,1951,8,politique
4949,1951,8,science/technologie
24723,1951,8,"société"
14895,1951,8,sport
23631,1951,8,"économie"
73885,1951,9,culture
22004,1951,9,inclassable
249388,1951,9,international
96112,1951,9,politique
11645,1951,9,science/technologie
44507,1951,9,"société"
24252,1951,9,sport
48253,1951,9,"économie"
98943,1951,10,culture
21073,1951,10,inclassable
208251,1951,10,international
69046,1951,10,politique
10318,1951,10,science/technologie
35250,1951,10,"société"
19658,1951,10,sport
42725,1951,10,"économie"
71923,1951,11,culture
16388,1951,11,inclassable
211059,1951,11,international
84773,1951,11,politique
8976,1951,11,science/technologie
37096,1951,11,"société"
11859,1951,11,sport
46101,1951,11,"économie"
99941,1951,12,culture
18856,1951,12,inclassable
204022,1951,12,international
88301,1951,12,politique
8106,1951,12,science/technologie
38502,1951,12,"société"
19628,1951,12,sport
63227,1951,12,"économie"
100266,1952,1,culture
25544,1952,1,inclassable
253831,1952,1,international
99641,1952,1,politique
7052,1952,1,science/technologie
32012,1952,1,"société"
22955,1952,1,sport
44676,1952,1,"économie"
84031,1952,2,culture
19589,1952,2,inclassable
222001,1952,2,international
97302,1952,2,politique
10337,1952,2,science/technologie
39780,1952,2,"société"
16488,1952,2,sport
51065,1952,2,"économie"
93859,1952,3,culture
20161,1952,3,inclassable
199195,1952,3,international
99497,1952,3,politique
7208,1952,3,science/technologie
48969,1952,3,"société"
18807,1952,3,sport
51405,1952,3,"économie"
96178,1952,4,culture
13716,1952,4,inclassable
239488,1952,4,international
73836,1952,4,politique
10379,1952,4,science/technologie
42461,1952,4,"société"
20791,1952,4,sport
53496,1952,4,"économie"
114499,1952,5,culture
26300,1952,5,inclassable
228317,1952,5,international
111771,1952,5,politique
10926,1952,5,science/technologie
33352,1952,5,"société"
19436,1952,5,sport
54602,1952,5,"économie"
107678,1952,6,culture
20428,1952,6,inclassable
221565,1952,6,international
122773,1952,6,politique
13747,1952,6,science/technologie
48973,1952,6,"société"
26669,1952,6,sport
55732,1952,6,"économie"
93108,1952,7,culture
48180,1952,7,inclassable
230838,1952,7,international
86578,1952,7,politique
7777,1952,7,science/technologie
49210,1952,7,"société"
41842,1952,7,sport
46357,1952,7,"économie"
98847,1952,8,culture
41779,1952,8,inclassable
249004,1952,8,international
46896,1952,8,politique
9619,1952,8,science/technologie
55876,1952,8,"société"
27813,1952,8,sport
46707,1952,8,"économie"
106704,1952,9,culture
38188,1952,9,inclassable
259398,1952,9,international
69004,1952,9,politique
16583,1952,9,science/technologie
39134,1952,9,"société"
22613,1952,9,sport
49890,1952,9,"économie"
107544,1952,10,culture
34709,1952,10,inclassable
214020,1952,10,international
105909,1952,10,politique
14071,1952,10,science/technologie
60432,1952,10,"société"
16522,1952,10,sport
52698,1952,10,"économie"
103251,1952,11,culture
17965,1952,11,inclassable
217059,1952,11,international
120915,1952,11,politique
6960,1952,11,science/technologie
49399,1952,11,"société"
14853,1952,11,sport
52592,1952,11,"économie"
113311,1952,12,culture
29505,1952,12,inclassable
239798,1952,12,international
133960,1952,12,politique
8715,1952,12,science/technologie
46940,1952,12,"société"
17760,1952,12,sport
68337,1952,12,"économie"
103137,1953,1,culture
26997,1953,1,inclassable
212339,1953,1,international
153025,1953,1,politique
4849,1953,1,science/technologie
42253,1953,1,"société"
18313,1953,1,sport
45256,1953,1,"économie"
70298,1953,2,culture
20276,1953,2,inclassable
228152,1953,2,international
108674,1953,2,politique
3600,1953,2,science/technologie
41554,1953,2,"société"
16103,1953,2,sport
37337,1953,2,"économie"
79713,1953,3,culture
15573,1953,3,inclassable
249430,1953,3,international
111830,1953,3,politique
7325,1953,3,science/technologie
35320,1953,3,"société"
16583,1953,3,sport
44381,1953,3,"économie"
86983,1953,4,culture
24549,1953,4,inclassable
248363,1953,4,international
76965,1953,4,politique
7762,1953,4,science/technologie
52606,1953,4,"société"
17122,1953,4,sport
29877,1953,4,"économie"
95547,1953,5,culture
20912,1953,5,inclassable
200756,1953,5,international
105227,1953,5,politique
7392,1953,5,science/technologie
56899,1953,5,"société"
19406,1953,5,sport
44815,1953,5,"économie"
113097,1953,6,culture
19633,1953,6,inclassable
201281,1953,6,international
133599,1953,6,politique
9634,1953,6,science/technologie
44141,1953,6,"société"
27470,1953,6,sport
50644,1953,6,"économie"
107978,1953,7,culture
25540,1953,7,inclassable
271296,1953,7,international
130302,1953,7,politique
11161,1953,7,science/technologie
67608,1953,7,"société"
27169,1953,7,sport
50359,1953,7,"économie"
88670,1953,8,culture
29363,1953,8,inclassable
268725,1953,8,international
68364,1953,8,politique
11518,1953,8,science/technologie
67261,1953,8,"société"
17818,1953,8,sport
50530,1953,8,"économie"
101031,1953,9,culture
21949,1953,9,inclassable
264668,1953,9,international
81707,1953,9,politique
10292,1953,9,science/technologie
43345,1953,9,"société"
20255,1953,9,sport
51457,1953,9,"économie"
138207,1953,10,culture
32002,1953,10,inclassable
272578,1953,10,international
110187,1953,10,politique
15883,1953,10,science/technologie
47934,1953,10,"société"
17087,1953,10,sport
67751,1953,10,"économie"
105048,1953,11,culture
24819,1953,11,inclassable
259142,1953,11,international
140125,1953,11,politique
14535,1953,11,science/technologie
51807,1953,11,"société"
21090,1953,11,sport
65167,1953,11,"économie"
126633,1953,12,culture
30166,1953,12,inclassable
221472,1953,12,international
167404,1953,12,politique
12408,1953,12,science/technologie
47304,1953,12,"société"
19624,1953,12,sport
69559,1953,12,"économie"
104551,1954,1,culture
18573,1954,1,inclassable
291000,1954,1,international
107107,1954,1,politique
11241,1954,1,science/technologie
49345,1954,1,"société"
19156,1954,1,sport
52638,1954,1,"économie"
99919,1954,2,culture
14190,1954,2,inclassable
242870,1954,2,international
88624,1954,2,politique
11901,1954,2,science/technologie
46958,1954,2,"société"
15694,1954,2,sport
50309,1954,2,"économie"
110148,1954,3,culture
27853,1954,3,inclassable
267226,1954,3,international
113145,1954,3,politique
17378,1954,3,science/technologie
63575,1954,3,"société"
22626,1954,3,sport
69259,1954,3,"économie"
113175,1954,4,culture
28127,1954,4,inclassable
272624,1954,4,international
107629,1954,4,politique
12603,1954,4,science/technologie
50678,1954,4,"société"
18472,1954,4,sport
44601,1954,4,"économie"
130532,1954,5,culture
28026,1954,5,inclassable
294361,1954,5,international
121082,1954,5,politique
7547,1954,5,science/technologie
45405,1954,5,"société"
22356,1954,5,sport
50122,1954,5,"économie"
126492,1954,6,culture
25491,1954,6,inclassable
314251,1954,6,international
152835,1954,6,politique
11662,1954,6,science/technologie
45193,1954,6,"société"
28806,1954,6,sport
56048,1954,6,"économie"
90602,1954,7,culture
18604,1954,7,inclassable
286747,1954,7,international
101768,1954,7,politique
9867,1954,7,science/technologie
47614,1954,7,"société"
28155,1954,7,sport
51829,1954,7,"économie"
110141,1954,8,culture
20930,1954,8,inclassable
274960,1954,8,international
128863,1954,8,politique
10081,1954,8,science/technologie
32490,1954,8,"société"
25398,1954,8,sport
45614,1954,8,"économie"
85617,1954,9,culture
26131,1954,9,inclassable
261750,1954,9,international
119662,1954,9,politique
12233,1954,9,science/technologie
35783,1954,9,"société"
22956,1954,9,sport
39313,1954,9,"économie"
120695,1954,10,culture
25696,1954,10,inclassable
275299,1954,10,international
134806,1954,10,politique
16901,1954,10,science/technologie
43717,1954,10,"société"
21485,1954,10,sport
65785,1954,10,"économie"
104169,1954,11,culture
29347,1954,11,inclassable
261778,1954,11,international
140117,1954,11,politique
8705,1954,11,science/technologie
56478,1954,11,"société"
22078,1954,11,sport
55386,1954,11,"économie"
131094,1954,12,culture
23890,1954,12,inclassable
264199,1954,12,international
184593,1954,12,politique
11931,1954,12,science/technologie
55594,1954,12,"société"
19019,1954,12,sport
68672,1954,12,"économie"
82813,1955,1,culture
32816,1955,1,inclassable
232280,1955,1,international
116315,1955,1,politique
12223,1955,1,science/technologie
65647,1955,1,"société"
18686,1955,1,sport
53541,1955,1,"économie"
114103,1955,2,culture
21881,1955,2,inclassable
210859,1955,2,international
138995,1955,2,politique
12621,1955,2,science/technologie
47522,1955,2,"société"
15610,1955,2,sport
39961,1955,2,"économie"
123194,1955,3,culture
19750,1955,3,inclassable
260824,1955,3,international
173714,1955,3,politique
20869,1955,3,science/technologie
43411,1955,3,"société"
21262,1955,3,sport
51377,1955,3,"économie"
89200,1955,4,culture
16277,1955,4,inclassable
268262,1955,4,international
91500,1955,4,politique
21288,1955,4,science/technologie
48651,1955,4,"société"
22891,1955,4,sport
48109,1955,4,"économie"
100499,1955,5,culture
20158,1955,5,inclassable
276748,1955,5,international
116453,1955,5,politique
12367,1955,5,science/technologie
40909,1955,5,"société"
23568,1955,5,sport
50237,1955,5,"économie"
95008,1955,6,culture
26598,1955,6,inclassable
296032,1955,6,international
89799,1955,6,politique
15311,1955,6,science/technologie
52308,1955,6,"société"
36905,1955,6,sport
61799,1955,6,"économie"
86220,1955,7,culture
10130,1955,7,inclassable
306832,1955,7,international
90134,1955,7,politique
8979,1955,7,science/technologie
48342,1955,7,"société"
30181,1955,7,sport
51602,1955,7,"économie"
118303,1955,8,culture
23167,1955,8,inclassable
307686,1955,8,international
48857,1955,8,politique
41243,1955,8,science/technologie
63109,1955,8,"société"
32974,1955,8,sport
40133,1955,8,"économie"
104634,1955,9,culture
23070,1955,9,inclassable
336224,1955,9,international
39429,1955,9,politique
9815,1955,9,science/technologie
63387,1955,9,"société"
23497,1955,9,sport
39004,1955,9,"économie"
114607,1955,10,culture
28251,1955,10,inclassable
279106,1955,10,international
115321,1955,10,politique
16390,1955,10,science/technologie
54283,1955,10,"société"
23654,1955,10,sport
38010,1955,10,"économie"
127716,1955,11,culture
16105,1955,11,inclassable
253057,1955,11,international
133538,1955,11,politique
10847,1955,11,science/technologie
47004,1955,11,"société"
23114,1955,11,sport
27367,1955,11,"économie"
132414,1955,12,culture
24986,1955,12,inclassable
228439,1955,12,international
157932,1955,12,politique
16658,1955,12,science/technologie
59482,1955,12,"société"
19177,1955,12,sport
44242,1955,12,"économie"
100732,1956,1,culture
16107,1956,1,inclassable
219473,1956,1,international
125843,1956,1,politique
8898,1956,1,science/technologie
39594,1956,1,"société"
22869,1956,1,sport
52710,1956,1,"économie"
106772,1956,2,culture
19206,1956,2,inclassable
273024,1956,2,international
89431,1956,2,politique
9032,1956,2,science/technologie
58082,1956,2,"société"
18157,1956,2,sport
26315,1956,2,"économie"
108933,1956,3,culture
13031,1956,3,inclassable
309952,1956,3,international
155549,1956,3,politique
10795,1956,3,science/technologie
39361,1956,3,"société"
18483,1956,3,sport
36872,1956,3,"économie"
110524,1956,4,culture
17437,1956,4,inclassable
310804,1956,4,international
121014,1956,4,politique
8152,1956,4,science/technologie
39773,1956,4,"société"
19385,1956,4,sport
34179,1956,4,"économie"
110680,1956,5,culture
19130,1956,5,inclassable
303030,1956,5,international
128168,1956,5,politique
12715,1956,5,science/technologie
54800,1956,5,"société"
30112,1956,5,sport
43183,1956,5,"économie"
110231,1956,6,culture
14368,1956,6,inclassable
280857,1956,6,international
107316,1956,6,politique
11987,1956,6,science/technologie
46437,1956,6,"société"
21654,1956,6,sport
41991,1956,6,"économie"
91573,1956,7,culture
22506,1956,7,inclassable
300569,1956,7,international
97704,1956,7,politique
9964,1956,7,science/technologie
43487,1956,7,"société"
24237,1956,7,sport
50834,1956,7,"économie"
90657,1956,8,culture
19743,1956,8,inclassable
354862,1956,8,international
40217,1956,8,politique
7847,1956,8,science/technologie
34976,1956,8,"société"
20318,1956,8,sport
33949,1956,8,"économie"
94686,1956,9,culture
18013,1956,9,inclassable
337472,1956,9,international
44003,1956,9,politique
11954,1956,9,science/technologie
43937,1956,9,"société"
20588,1956,9,sport
50959,1956,9,"économie"
103046,1956,10,culture
17366,1956,10,inclassable
380304,1956,10,international
88414,1956,10,politique
20772,1956,10,science/technologie
46672,1956,10,"société"
24533,1956,10,sport
37713,1956,10,"économie"
95999,1956,11,culture
18602,1956,11,inclassable
406415,1956,11,international
75932,1956,11,politique
8964,1956,11,science/technologie
39529,1956,11,"société"
19533,1956,11,sport
42902,1956,11,"économie"
92955,1956,12,culture
16759,1956,12,inclassable
331598,1956,12,international
85349,1956,12,politique
9756,1956,12,science/technologie
39209,1956,12,"société"
17287,1956,12,sport
79182,1956,12,"économie"
95700,1957,1,culture
18826,1957,1,inclassable
351231,1957,1,international
76061,1957,1,politique
13789,1957,1,science/technologie
47625,1957,1,"société"
20932,1957,1,sport
51518,1957,1,"économie"
83429,1957,2,culture
17947,1957,2,inclassable
291733,1957,2,international
76309,1957,2,politique
7584,1957,2,science/technologie
35811,1957,2,"société"
16015,1957,2,sport
44621,1957,2,"économie"
107206,1957,3,culture
